Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Gas,PJM,59004.0,338.0,39.058056,-77.545,31349487.988,4430148.0,3.36,23.776695415069657
Gas,PJM,59004.0,237.0,39.058056,-77.545,31349487.988,4430148.0,3.36,23.776695415069657
Gas,PJM,59004.0,237.0,39.058056,-77.545,31349487.988,4430148.0,3.36,23.776695415069657
Gas,PJM,10805.0,22.0,40.6781,-74.2744,1081843.285,152825.44,3.36,23.78526400840069
Gas,PJM,10805.0,6.8,40.6781,-74.2744,1081843.285,152825.44,3.36,23.78526400840069
Gas,PJM,56846.0,223.6,38.5686,-76.8919,29722166.607,4162428.0,3.36,23.992362102003927
Gas,PJM,56846.0,223.6,38.5686,-76.8919,29722166.607,4162428.0,3.36,23.992362102003927
Gas,PJM,56846.0,328.1,38.5686,-76.8919,29722166.607,4162428.0,3.36,23.992362102003927
Gas,PJM,55976.0,361.0,39.8725,-77.1672,36188074.532,5057551.0,3.36,24.041661750424264
Gas,PJM,55976.0,179.0,39.8725,-77.1672,36188074.532,5057551.0,3.36,24.041661750424264
Gas,PJM,55976.0,179.0,39.8725,-77.1672,36188074.532,5057551.0,3.36,24.041661750424264
Gas,PJM,55976.0,179.0,39.8725,-77.1672,36188074.532,5057551.0,3.36,24.041661750424264
Gas,PJM,55516.0,198.9,39.8592,-79.9182,39123962.492,5459456.0,3.36,24.078683658796773
Gas,PJM,55516.0,198.9,39.8592,-79.9182,39123962.492,5459456.0,3.36,24.078683658796773
Gas,PJM,55516.0,317.1,39.8592,-79.9182,39123962.492,5459456.0,3.36,24.078683658796773
Gas,PJM,55183.0,133.1,41.774444,-89.607222,20660292.397,2882286.0,3.36,24.084557345773455
Gas,PJM,55183.0,179.4,41.774444,-89.607222,20660292.397,2882286.0,3.36,24.084557345773455
Gas,PJM,55183.0,133.1,41.774444,-89.607222,20660292.397,2882286.0,3.36,24.084557345773455
Gas,PJM,55183.0,181.9,41.774444,-89.607222,20660292.397,2882286.0,3.36,24.084557345773455
Gas,PJM,54556.0,22.5,41.7775,-87.8233,1549849.978,216153.0,3.36,24.09171247255416
Gas,PJM,54556.0,22.5,41.7775,-87.8233,1549849.978,216153.0,3.36,24.09171247255416
Gas,PJM,55439.0,207.0,37.8667,-78.3813,28323991.084,3933012.0,3.36,24.19738613618265
Gas,PJM,55439.0,207.0,37.8667,-78.3813,28323991.084,3933012.0,3.36,24.19738613618265
Gas,PJM,55439.0,390.4,37.8667,-78.3813,28323991.084,3933012.0,3.36,24.19738613618265
Gas,PJM,55439.0,207.0,37.8667,-78.3813,28323991.084,3933012.0,3.36,24.19738613618265
Gas,PJM,55239.0,180.2,40.448674,-74.348879,22760998.252,3149690.0,3.36,24.280787673301184
Gas,PJM,55239.0,180.2,40.448674,-74.348879,22760998.252,3149690.0,3.36,24.280787673301184
Gas,PJM,55239.0,280.5,40.448674,-74.348879,22760998.252,3149690.0,3.36,24.280787673301184
Gas,PJM,55239.0,180.2,40.448674,-74.348879,22760998.252,3149690.0,3.36,24.280787673301184
Gas,PJM,63931.0,650.0,41.372222,-88.284444,24946885.293,3447283.0,3.36,24.315246118314047
Gas,PJM,63931.0,650.0,41.372222,-88.284444,24946885.293,3447283.0,3.36,24.315246118314047
Gas,PJM,55297.0,147.0,42.32238,-86.29368,54670764.181,7551549.0,3.36,24.32530963490537
